"Name_pos","Score_pos","Rank_pos","HumanGene","hommel_p_pos","fdr_pos","mean_score_pos","sd_score_pos","n_screens_pos","Name_neg","Score_neg","Rank_neg","hommel_p_neg","fdr_neg","mean_score_neg","sd_score_neg","n_screens_neg","Direction","cell_type","Score","P_value","Category","Regulation"
"SIGMAR1",0.468083472693605,4765,"SIGMAR1",1,1,0.145699470805686,0.562715194588656,12,"SIGMAR1",1,12681,1,1,-0.293758366385355,0.516977393447226,12,"NS","MHCregulators",-0.0740294477898341,0.05,"MHC-I regulation","MHC-I regulation"
"RGS21",0.468228078459289,4766,"RGS21",1,1,0.109137119003603,0.479454493100867,12,"RGS21",1,16288,1,1,-0.0730196246259339,0.491490023426328,12,"NS","MHCregulators",0.0180587471888345,0.05,"MHC-I regulation","MHC-I regulation"
"NTMT2",0.46827265300111,4767,"NTMT2",1,1,-0.0826800748069728,0.659114087178599,10,"NTMT2",1,17711,NA,NA,0.0218815445040969,0.663366621545761,10,"NS","MHCregulators",-0.030399265151438,0.05,"MHC-I regulation","MHC-I regulation"
"FUT4",0.468431089756362,4768,"FUT4",1,1,0.147753639276359,0.660222838915772,12,"FUT4",1,17341,1,1,-0.265501176840494,0.591135991306273,12,"NS","MHCregulators",-0.0588737687820679,0.05,"MHC-I regulation","MHC-I regulation"
"MIR548F3",0.468444304196908,4769,"MIR548F3",1,1,0.0631673065797086,NA,1,"MIR548F3",0.635794677605974,5961,NA,NA,-0.271551044022511,NA,1,"NS","MHCregulators",-0.104191868721401,0.05,"MHC-I regulation","MHC-I regulation"
"TMEM150C",0.46851577789924,4770,"TMEM150C",1,1,0.162052586469823,0.515079793191234,12,"TMEM150C",1,13787,1,1,-0.120198009840558,0.546810985622874,12,"NS","MHCregulators",0.0209272883146326,0.05,"MHC-I regulation","MHC-I regulation"
"SH2D5",0.468694327991233,4771,"SH2D5",1,1,0.0822912883743314,0.709461242351155,12,"SH2D5",1,12435,1,1,-0.224504395209033,0.443825169615539,12,"NS","MHCregulators",-0.0711065534173509,0.05,"MHC-I regulation","MHC-I regulation"
"SOX21",0.468834624143736,4772,"SOX21",1,1,0.156808136151655,0.665829712409409,12,"SOX21",1,9538,1,1,-0.221355306739656,0.768017796651425,12,"NS","MHCregulators",-0.0322735852940008,0.05,"MHC-I regulation","MHC-I regulation"
"LAS1L",0.4688883288857,4773,"LAS1L",1,1,0.162897247829215,0.575779800240803,12,"LAS1L",1,14925,1,1,-0.224076929927685,0.560650905524517,12,"NS","MHCregulators",-0.0305898410492349,0.05,"MHC-I regulation","MHC-I regulation"
"MYO5B",0.469318469521565,4774,"MYO5B",1,1,-0.275763579212388,0.634066855436756,12,"MYO5B",0.158580180875395,2303,1,1,0.15400842249524,0.438892594285299,12,"NS","MHCregulators",-0.0608775783585738,0.05,"MHC-I regulation","MHC-I regulation"
"MIR8083",0.469390975071,4775,"MIR8083",1,1,0.061273865250092,NA,1,"MIR8083",0.485221415798885,4925,NA,NA,0.0296113185715037,NA,1,"NS","MHCregulators",0.0454425919107979,0.05,"MHC-I regulation","MHC-I regulation"
"NGDN",0.469499001410657,4776,"NGDN",1,1,0.0983964260475643,0.694928045860354,12,"NGDN",1,9486,1,1,-0.138907251749654,0.703788969221721,12,"NS","MHCregulators",-0.0202554128510448,0.05,"MHC-I regulation","MHC-I regulation"
"OXLD1",0.469508922935166,4777,"OXLD1",1,1,0.230102547371901,0.489823197879226,12,"OXLD1",1,14870,1,1,0.0275158080725971,0.469055704249132,12,"NS","MHCregulators",0.128809177722249,0.05,"MHC-I regulation","MHC-I regulation"
"GDPD1",0.469595728264016,4778,"GDPD1",1,1,0.226665640845442,0.516718072704651,12,"GDPD1",1,13606,1,1,-0.278876234453426,0.606518744112904,12,"NS","MHCregulators",-0.0261052968039921,0.05,"MHC-I regulation","MHC-I regulation"
"GPR107",0.469650306937802,4779,"GPR107",1,1,0.108431604951488,0.695680908453591,12,"GPR107",1,8988,1,1,-0.162769705169802,0.560438677811723,12,"NS","MHCregulators",-0.0271690501091569,0.05,"MHC-I regulation","MHC-I regulation"
"PRL",0.469824333583217,4780,"PRL",1,1,0.0857788883824279,0.567567531357299,12,"PRL",0.500241171280377,5036,1,1,0.000798536991583868,0.719642487265281,12,"NS","MHCregulators",0.0432887126870059,0.05,"MHC-I regulation","MHC-I regulation"
"PLAAT2",0.469849666220334,4781,"PLAAT2",1,1,0.146602065252191,0.472327441276834,10,"PLAAT2",1,19433,NA,NA,-0.225450867648699,0.512682898585427,10,"NS","MHCregulators",-0.0394244011982542,0.05,"MHC-I regulation","MHC-I regulation"
"RPL29",0.470035133404485,4782,"RPL29",1,1,0.090544650561382,0.655928423223892,12,"RPL29",1,9618,1,1,-0.0138669749970964,0.650929432905979,12,"NS","MHCregulators",0.0383388377821428,0.05,"MHC-I regulation","MHC-I regulation"
"CD6",0.470102256612895,4783,"CD6",1,1,0.208583859200117,0.4743017084152,12,"CD6",1,12458,1,1,-0.218821432330396,0.431202716776869,12,"NS","MHCregulators",-0.00511878656513926,0.05,"MHC-I regulation","MHC-I regulation"
"VSTM2B",0.47021090254818,4784,"VSTM2B",1,1,0.0844933472182182,0.394671719516885,12,"VSTM2B",1,15189,1,1,0.0137921745491054,0.58354371884171,12,"NS","MHCregulators",0.0491427608836618,0.05,"MHC-I regulation","MHC-I regulation"
"MIR298",0.470232460292416,4785,"MIR298",1,1,0.0595908062904329,NA,1,"MIR298",0.715893552119491,6450,NA,NA,-0.431757218745069,NA,1,"NS","MHCregulators",-0.186083206227318,0.05,"MHC-I regulation","MHC-I regulation"
"ATP5PB",0.470333945593136,4786,"ATP5PB",1,1,0.159467350094013,0.520621992926474,10,"ATP5PB",1,18145,NA,NA,0.0122690590330785,0.634231999765669,10,"NS","MHCregulators",0.0858682045635456,0.05,"MHC-I regulation","MHC-I regulation"
"CARD16",0.470446942608162,4787,"CARD16",1,1,0.224859493706095,0.51691265151992,10,"CARD16",1,18611,1,1,-0.00141137944045135,0.617446826872123,10,"NS","MHCregulators",0.111724057132822,0.05,"MHC-I regulation","MHC-I regulation"
"MIR554",0.470863574208478,4788,"MIR554",1,1,0.0583285120706885,NA,1,"MIR554",0.757967813190281,6714,NA,NA,-0.515910166728028,NA,1,"NS","MHCregulators",-0.22879082732867,0.05,"MHC-I regulation","MHC-I regulation"
"GDF9",0.471137063087886,4789,"GDF9",1,1,0.229930975106334,0.498301817883123,12,"GDF9",1,14393,1,1,-0.181090970055071,0.616099877968526,12,"NS","MHCregulators",0.0244200025256315,0.05,"MHC-I regulation","MHC-I regulation"
"MATN3",0.471162755395211,4790,"MATN3",1,1,0.0385389469564449,0.360842603326241,12,"MATN3",0.26143428565116,3253,1,1,0.167729017557,0.382389685388469,12,"NS","MHCregulators",0.103133982256723,0.05,"MHC-I regulation","MHC-I regulation"
"CFP",0.471391364898146,4791,"CFP",1,1,0.126531276850253,0.533014683751932,12,"CFP",1,17615,1,1,0.103558811107178,0.596957291099187,12,"NS","MHCregulators",0.115045043978716,0.05,"MHC-I regulation","MHC-I regulation"
"LRCH1",0.471478565437491,4792,"LRCH1",1,1,-0.193391837192925,0.656885446339212,12,"LRCH1",1,11063,1,1,-0.0896258516352872,0.440024890194742,12,"NS","MHCregulators",-0.141508844414106,0.05,"MHC-I regulation","MHC-I regulation"
"PSMD8",0.471525704812639,4793,"PSMD8",1,1,0.150106874239867,0.645005179409011,12,"PSMD8",1,9589,1,1,-0.0803103192147471,0.611889778987242,12,"NS","MHCregulators",0.0348982775125598,0.05,"MHC-I regulation","MHC-I regulation"
"SYNPR",0.471809479120509,4794,"SYNPR",1,1,0.11808575562084,0.491475465283631,12,"SYNPR",1,13616,1,1,-0.0965669977686653,0.536495651488828,12,"NS","MHCregulators",0.0107593789260872,0.05,"MHC-I regulation","MHC-I regulation"
"MIR7152",0.471862837908909,4795,"MIR7152",1,1,0.0563298795560933,NA,1,"MIR7152",0.947985694751236,7886,NA,NA,-0.895965918056067,NA,1,"NS","MHCregulators",-0.419818019249987,0.05,"MHC-I regulation","MHC-I regulation"
"NCOA5",0.472002443542133,4796,"NCOA5",1,1,0.0989911411210696,0.519294421357819,12,"NCOA5",0.575354472657984,5566,1,1,0.113410000685363,0.609968572216551,12,"NS","MHCregulators",0.106200570903216,0.05,"MHC-I regulation","MHC-I regulation"
"OR52L1",0.472023600877633,4797,"OR52L1",1,1,0.0530872559595891,0.377958921834392,10,"OR52L1",1,18237,1,1,-0.134283453046902,0.646193391313571,10,"NS","MHCregulators",-0.0405980985436564,0.05,"MHC-I regulation","MHC-I regulation"
"TFF2",0.472158523054056,4798,"TFF2",1,1,0.10686757759359,0.463263201745263,12,"TFF2",1,15080,1,1,-0.355461768230585,0.42072538730232,12,"NS","MHCregulators",-0.124297095318498,0.05,"MHC-I regulation","MHC-I regulation"
"MBOAT2",0.472179200090357,4799,"MBOAT2",1,1,0.278986314633017,0.47337024816763,12,"MBOAT2",0.0101095774498312,477,1,1,0.396697187473095,0.479479645492156,12,"NS","MHCregulators",0.337841751053056,0.05,"MHC-I regulation","MHC-I regulation"
"MED8",0.472212372774032,4800,"MED8",1,1,0.0761393862029972,0.725655549801533,12,"MED8",1,15456,1,1,-0.033342236819355,0.57049880587129,12,"NS","MHCregulators",0.0213985746918211,0.05,"MHC-I regulation","MHC-I regulation"
"ZNF850",0.472564794292998,4801,"ZNF850",1,1,-0.0332489095924224,0.367615785238065,10,"ZNF850",1,17753,1,1,-0.0573758857991526,0.582835677866469,10,"NS","MHCregulators",-0.0453123976957875,0.05,"MHC-I regulation","MHC-I regulation"
"CSKMT",0.472583554454613,4802,"CSKMT",1,1,0.0601842522650775,0.628452006656943,10,"CSKMT",0.858965080199433,7373,NA,NA,-0.123324797733137,0.402062247580213,10,"NS","MHCregulators",-0.0315702727340299,0.05,"MHC-I regulation","MHC-I regulation"
"CDKN2B",0.472966204413313,4803,"CDKN2B",1,1,0.154493050895226,0.592961949578647,12,"CDKN2B",1,14966,1,1,-0.109159444567167,0.43786132094025,12,"NS","MHCregulators",0.0226668031640293,0.05,"MHC-I regulation","MHC-I regulation"
"CDC42BPG",0.473018866263203,4804,"CDC42BPG",1,1,0.0482045403688783,0.471891599997389,12,"CDC42BPG",1,14952,1,1,0.0185054972237369,0.622973965752863,12,"NS","MHCregulators",0.0333550187963076,0.05,"MHC-I regulation","MHC-I regulation"
"TP73",0.473105839868918,4805,"TP73",1,1,-0.13321908828727,0.653362174159102,12,"TP73",1,12182,1,1,-0.0575065611747214,0.515666591917167,12,"NS","MHCregulators",-0.0953628247309955,0.05,"MHC-I regulation","MHC-I regulation"
"POLR2L",0.473136749450238,4806,"POLR2L",1,1,0.179283979564311,0.636354106264312,12,"POLR2L",1,11733,1,1,-0.28198067485179,0.590988203244897,12,"NS","MHCregulators",-0.0513483476437394,0.05,"MHC-I regulation","MHC-I regulation"
"ENPP5",0.47323515809433,4807,"ENPP5",1,1,0.106204451363547,0.574155069181443,12,"ENPP5",1,14286,1,1,-0.0239875934676713,0.629542787942448,12,"NS","MHCregulators",0.041108428947938,0.05,"MHC-I regulation","MHC-I regulation"
"CCNG1",0.47323515809433,4808,"CCNG1",1,1,0.0747526616168283,0.676946653670728,12,"CCNG1",1,15284,1,1,-0.282196334884832,0.649639708777791,12,"NS","MHCregulators",-0.103721836634002,0.05,"MHC-I regulation","MHC-I regulation"
"MIR6779",0.473493215525402,4809,"MIR6779",1,1,0.0530689528217535,NA,1,"MIR6779",0.468970232460292,4817,NA,NA,0.0621153947299217,NA,1,"NS","MHCregulators",0.0575921737758376,0.05,"MHC-I regulation","MHC-I regulation"
"DNAI2",0.473513212286893,4810,"DNAI2",1,1,0.0426788068040706,0.6526636318829,10,"DNAI2",0.713671248653433,6435,1,1,0.223439062255793,0.51490838916667,10,"NS","MHCregulators",0.133058934529932,0.05,"MHC-I regulation","MHC-I regulation"
"TSPAN9",0.473628349230934,4811,"TSPAN9",1,1,0.0714248216001159,0.43738841734219,12,"TSPAN9",1,16379,1,1,-0.0177380023597861,0.642859061790218,12,"NS","MHCregulators",0.0268434096201649,0.05,"MHC-I regulation","MHC-I regulation"
"CD8B",0.473931170105572,4812,"CD8B",1,1,0.0665619942233465,0.614378777789995,12,"CD8B",0.918991297930548,7707,1,1,0.129433949490544,0.489339612934047,12,"NS","MHCregulators",0.0979979718569455,0.05,"MHC-I regulation","MHC-I regulation"
"PCGF2",0.473972067092529,4813,"PCGF2",1,1,0.178690265401613,0.659041810482398,12,"PCGF2",1,9191,1,1,-0.00115884255447337,0.606302600737593,12,"NS","MHCregulators",0.0887657114235699,0.05,"MHC-I regulation","MHC-I regulation"
"GFRA1",0.474041029111471,4814,"GFRA1",1,1,0.164093576264541,0.668649321332265,12,"GFRA1",1,12716,1,1,-0.12242816474708,0.564584384389358,12,"NS","MHCregulators",0.020832705758731,0.05,"MHC-I regulation","MHC-I regulation"
"MRPS26",0.474244851043187,4815,"MRPS26",1,1,-0.0120271832467736,0.694041810664834,12,"MRPS26",0.030501404553583,833,1,1,0.404091743971348,0.492629092738602,12,"NS","MHCregulators",0.196032280362287,0.05,"MHC-I regulation","MHC-I regulation"
"NME2",0.474392635492062,4816,"NME2",1,1,0.217547390817521,0.572917199728539,12,"NME2",1,9670,1,1,-0.0905318401605026,0.633354552165114,12,"NS","MHCregulators",0.0635077753285091,0.05,"MHC-I regulation","MHC-I regulation"
"CUTALP",0.474570139562611,4817,"CUTALP",1,1,0.187981184051789,0.790268812841177,2,"CUTALP",1,14614,1,1,-0.336326958499423,0.156323464163808,2,"NS","MHCregulators",-0.0741728872238167,0.05,"MHC-I regulation","MHC-I regulation"
"NKAIN4",0.474694812442734,4818,"NKAIN4",1,1,0.208335802376464,0.48334057657089,12,"NKAIN4",1,11263,1,1,-0.220802343192228,0.587829985231988,12,"NS","MHCregulators",-0.00623327040788195,0.05,"MHC-I regulation","MHC-I regulation"
"PITPNC1",0.474705516784024,4819,"PITPNC1",1,1,0.16868379333552,0.494336943849269,12,"PITPNC1",1,12859,1,1,-0.31877169365895,0.494930440512781,12,"NS","MHCregulators",-0.075043950161715,0.05,"MHC-I regulation","MHC-I regulation"
"CTSV",0.47490354435681,4820,"CTSV",1,1,0.017078274542764,0.360003385544449,12,"CTSV",1,8414,1,1,-0.133297991153561,0.520310312857859,12,"NS","MHCregulators",-0.0581098583053985,0.05,"MHC-I regulation","MHC-I regulation"
"FBXL5",0.474971750505372,4821,"FBXL5",1,1,0.0799438348661538,0.678160964592618,12,"FBXL5",0.697714199845042,6340,1,1,0.112269697432792,0.656852626307805,12,"NS","MHCregulators",0.0961067661494729,0.05,"MHC-I regulation","MHC-I regulation"
"AKR7L",0.475006168774925,4822,"AKR7L",1,1,0.137073545373102,0.728571541062173,3,"AKR7L",1,20073,1,1,-0.267553073008528,0.749425236804878,3,"NS","MHCregulators",-0.065239763817713,0.05,"MHC-I regulation","MHC-I regulation"
"FOXQ1",0.47509575120136,4823,"FOXQ1",1,1,0.0766610350844554,0.473249420221138,12,"FOXQ1",1,10884,1,1,-0.103628906144992,0.644177911069991,12,"NS","MHCregulators",-0.0134839355302681,0.05,"MHC-I regulation","MHC-I regulation"
"LINC01599",0.475132357487251,4824,"LINC01599",1,1,0.414368496067851,0.475820459332689,4,"LINC01599",1,18603,1,1,-0.305667591758876,0.544456680292348,4,"NS","MHCregulators",0.0543504521544875,0.05,"MHC-I regulation","MHC-I regulation"
"S100G",0.475397525585561,4825,"S100G",1,1,0.172333790947664,0.451787657794806,12,"S100G",0.0363886467120704,933,1,1,0.341053184251859,0.330731728830214,12,"NS","MHCregulators",0.256693487599761,0.05,"MHC-I regulation","MHC-I regulation"
"IPP",0.475402322266776,4826,"IPP",1,1,0.225322843104206,0.474908268335087,12,"IPP",1,15537,1,1,-0.468731989521364,0.467865125434307,12,"NS","MHCregulators",-0.121704573208579,0.05,"MHC-I regulation","MHC-I regulation"
"MIR6133",0.47564952140528,4827,"MIR6133",1,1,0.0487561142376269,NA,1,"MIR6133",0.192226780267172,2608,NA,NA,0.615631410087835,NA,1,"NS","MHCregulators",0.332193762162731,0.05,"MHC-I regulation","MHC-I regulation"
"CPEB3",0.475659927250175,4828,"CPEB3",1,1,0.192547740951872,0.430512993112378,12,"CPEB3",1,11224,1,1,-0.122236860242392,0.492639883940833,12,"NS","MHCregulators",0.0351554403547402,0.05,"MHC-I regulation","MHC-I regulation"
"IGLV4-3",0.475683213014478,4829,"IGLV4-3",1,1,0.36530370916203,0.423871867717111,3,"IGLV4-3",1,20046,1,1,-0.610944875022759,0.34671352604511,3,"NS","MHCregulators",-0.122820582930365,0.05,"MHC-I regulation","MHC-I regulation"
"TXN",0.475775616809433,4830,"TXN",1,1,0.223116773682013,0.51969081966843,12,"TXN",1,10633,1,1,-0.226722865844345,0.598109340964514,12,"NS","MHCregulators",-0.00180304608116595,0.05,"MHC-I regulation","MHC-I regulation"
"TRPV2",0.476205649242812,4831,"TRPV2",1,1,0.101012077746547,0.487929799312576,12,"TRPV2",0.503939679047874,5066,1,1,-0.285062790368958,0.676252533925149,12,"NS","MHCregulators",-0.0920253563112055,0.05,"MHC-I regulation","MHC-I regulation"
"HCLS1",0.476208516812479,4832,"HCLS1",1,1,0.219824068705437,0.581695590726004,12,"HCLS1",1,16206,1,1,-0.0519010900489319,0.688578521076424,12,"NS","MHCregulators",0.0839614893282526,0.05,"MHC-I regulation","MHC-I regulation"
"FAM161B",0.476247313390698,4833,"FAM161B",1,1,0.202724961691507,0.605514620986,12,"FAM161B",1,13940,1,1,-0.267347171418983,0.402290630310682,12,"NS","MHCregulators",-0.0323111048637377,0.05,"MHC-I regulation","MHC-I regulation"
"IL17RB",0.476271516074009,4834,"IL17RB",1,1,0.125511461349631,0.726071138148666,12,"IL17RB",1,8622,1,1,-0.0178574763633074,0.637688077435192,12,"NS","MHCregulators",0.053826992493162,0.05,"MHC-I regulation","MHC-I regulation"
"MR1",0.476339636666361,4835,"MR1",1,1,0.129020420207661,0.468896568269179,12,"MR1",1,11299,1,1,-0.135094741509304,0.510894989827077,12,"NS","MHCregulators",-0.00303716065082153,0.05,"MHC-I regulation","MHC-I regulation"
"BPGM",0.476417341648161,4836,"BPGM",1,1,0.192724299000758,0.469139103379557,12,"BPGM",1,11845,1,1,-0.187781048157375,0.548325407944136,12,"NS","MHCregulators",0.0024716254216916,0.05,"MHC-I regulation","MHC-I regulation"
"NFIL3",0.476498618081155,4837,"NFIL3",1,1,-0.0938530600302613,0.794448956354999,12,"NFIL3",0.222285642968932,2910,1,1,0.0632632356586177,0.770206946189468,12,"NS","MHCregulators",-0.0152949121858218,0.05,"MHC-I regulation","MHC-I regulation"
"MIR935",0.476543599453035,4838,"MIR935",1,1,0.046967864092989,NA,1,"MIR935",0.806195434942674,7049,NA,NA,-0.612370483353495,NA,1,"NS","MHCregulators",-0.282701309630253,0.05,"MHC-I regulation","MHC-I regulation"
"D2HGDH",0.476551705875217,4839,"D2HGDH",1,1,0.0111986465325379,0.426784543869682,12,"D2HGDH",1,14829,1,1,-0.355034685014877,0.383417728622207,12,"NS","MHCregulators",-0.17191801924117,0.05,"MHC-I regulation","MHC-I regulation"
"MIR1200",0.476596192279373,4840,"MIR1200",1,1,0.0468626729080103,NA,1,"MIR1200",0.813611023456401,7095,NA,NA,-0.627202440435491,NA,1,"NS","MHCregulators",-0.290169883763741,0.05,"MHC-I regulation","MHC-I regulation"
"CNIH3",0.476639248785055,4841,"CNIH3",1,1,0.207164440192904,0.439504260153401,13,"CNIH3",1,8246,1,1,-0.249791723763745,0.531395569704673,13,"NS","MHCregulators",-0.0213136417854205,0.05,"MHC-I regulation","MHC-I regulation"
"CT47A10",0.476806917299413,4842,"CT47A10",1,1,0.0500094944479313,0.50816402979892,7,"CT47A10",0.938445490812999,7831,1,1,0.157814304709446,0.518696291327825,7,"NS","MHCregulators",0.103911899578688,0.05,"MHC-I regulation","MHC-I regulation"
"CASC3",0.478085057341734,4843,"CASC3",1,1,0.0762434626437268,0.642421545941602,12,"CASC3",1,14577,1,1,0.000895635464073443,0.538279963788507,12,"NS","MHCregulators",0.0385695490539001,0.05,"MHC-I regulation","MHC-I regulation"
"RNF223",0.478280528526778,4844,"RNF223",1,1,0.112161511048026,0.485393072672604,10,"RNF223",1,19600,1,1,-0.350173912105501,0.618385957314925,10,"NS","MHCregulators",-0.119006200528737,0.05,"MHC-I regulation","MHC-I regulation"
"MIR6866",0.478489534027559,4845,"MIR6866",1,1,0.0430757902487772,NA,1,"MIR6866",0.549805406542548,5390,NA,NA,-0.0995634565823384,NA,1,"NS","MHCregulators",-0.0282438331667806,0.05,"MHC-I regulation","MHC-I regulation"
"CHD1L",0.478577616359469,4846,"CHD1L",1,1,0.222355865495123,0.622201118982771,12,"CHD1L",0.33637572697321,3854,1,1,0.214149735099643,0.453560598583006,12,"NS","MHCregulators",0.218252800297383,0.05,"MHC-I regulation","MHC-I regulation"
"MIR6086",0.479173240769959,4847,"MIR6086",1,1,0.0417083048440541,NA,1,"MIR6086",0.803618386452088,7028,NA,NA,-0.607216115289539,NA,1,"NS","MHCregulators",-0.282753905222742,0.05,"MHC-I regulation","MHC-I regulation"
"MAN2A1",0.479205186480428,4848,"MAN2A1",1,1,0.0139129333464913,0.656535222814126,12,"MAN2A1",0.0379312914906934,959,1,1,0.405901251888976,0.565154262871375,12,"NS","MHCregulators",0.209907092617734,0.05,"MHC-I regulation","MHC-I regulation"
"NR2C1",0.479329680504819,4849,"NR2C1",1,1,0.0794568460175419,0.702004670894437,12,"NR2C1",1,15740,1,1,-0.193622206612851,0.649143797701487,12,"NS","MHCregulators",-0.0570826802976545,0.05,"MHC-I regulation","MHC-I regulation"
"MIR548AZ",0.479383612075313,4850,"MIR548AZ",1,1,0.0412875401041393,NA,1,"MIR548AZ",0.134164299989481,2066,NA,NA,0.731762478304318,NA,1,"NS","MHCregulators",0.386525009204229,0.05,"MHC-I regulation","MHC-I regulation"
"MYO18B",0.479488490959644,4851,"MYO18B",1,1,0.189321599890012,0.626864188649254,12,"MYO18B",1,14747,1,1,-0.189262087955665,0.528232020939468,12,"NS","MHCregulators",2.97559671735004e-05,0.05,"MHC-I regulation","MHC-I regulation"
"LPAR2",0.479526612108655,4852,"LPAR2",1,1,0.017079253303991,0.378540325622986,12,"LPAR2",1,15864,1,1,0.0667729368177614,0.483415775634304,12,"NS","MHCregulators",0.0419260950608762,0.05,"MHC-I regulation","MHC-I regulation"
"ABCC2",0.479657157618772,4853,"ABCC2",1,1,0.187922116058769,0.528327040951281,12,"ABCC2",1,14757,1,1,-0.257971429597654,0.570770686464894,12,"NS","MHCregulators",-0.0350246567694426,0.05,"MHC-I regulation","MHC-I regulation"
"RETREG1",0.47985383713999,4854,"RETREG1",1,1,0.130720732508551,0.538761571226982,10,"RETREG1",1,18640,NA,NA,-0.0883380647457285,0.632915497275751,10,"NS","MHCregulators",0.0211913338814115,0.05,"MHC-I regulation","MHC-I regulation"
"TRAV25",0.480079147560564,4855,"TRAV25",1,1,-0.17915251264464,0.925981366068036,3,"TRAV25",0.0160234252310455,602,1,1,0.354355123667177,0.969515020496266,3,"NS","MHCregulators",0.0876013055112686,0.05,"MHC-I regulation","MHC-I regulation"
"FXYD4",0.480196692700518,4856,"FXYD4",1,1,-0.00348542170073694,0.698535470961325,12,"FXYD4",1,13708,1,1,-0.189662243411108,0.532054103924348,12,"NS","MHCregulators",-0.0965738325559224,0.05,"MHC-I regulation","MHC-I regulation"
"LOC102723475",0.480576849112437,4857,"LOC102723475",1,1,0.0324073593489324,0.0179960822630538,2,"LOC102723475",0.438342791046588,4613,1,1,0.0844225932074678,0.0292288728704811,2,"NS","MHCregulators",0.0584149762782001,0.05,"MHC-I regulation","MHC-I regulation"
"LIPI",0.480646233854461,4858,"LIPI",1,1,0.202256701903112,0.429746368865947,12,"LIPI",1,9941,1,1,-0.348151064932288,0.614053155844594,12,"NS","MHCregulators",-0.0729471815145882,0.05,"MHC-I regulation","MHC-I regulation"
"ILDR2",0.480678901868006,4859,"ILDR2",1,1,0.201881682564459,0.59800435351199,12,"ILDR2",1,8360,1,1,-0.257246833123175,0.650270696712747,12,"NS","MHCregulators",-0.0276825752793581,0.05,"MHC-I regulation","MHC-I regulation"
"TMEM177",0.481096672157161,4860,"TMEM177",1,1,0.162127667235529,0.575381815005547,12,"TMEM177",1,16104,1,1,-0.521872651906508,0.454484590019591,12,"NS","MHCregulators",-0.179872492335489,0.05,"MHC-I regulation","MHC-I regulation"
"GPAT4",0.481389120404299,4861,"GPAT4",1,1,0.273798844255644,0.560116987411993,10,"GPAT4",1,19196,NA,NA,-0.21922023421305,0.582376449663468,10,"NS","MHCregulators",0.0272893050212969,0.05,"MHC-I regulation","MHC-I regulation"
"KRT71",0.481423866573374,4862,"KRT71",1,1,0.075602463552765,0.694825584504268,12,"KRT71",0.742993304117316,6624,1,1,0.0793735664409795,0.694850665135926,12,"NS","MHCregulators",0.0774880149968722,0.05,"MHC-I regulation","MHC-I regulation"
"KCNN3",0.481445747375552,4863,"KCNN3",1,1,0.00942035447979404,0.754263618637858,12,"KCNN3",1,15542,1,1,0.0357763519607489,0.699777376895336,12,"NS","MHCregulators",0.0225983532202715,0.05,"MHC-I regulation","MHC-I regulation"
"NUP188",0.481612055653181,4864,"NUP188",1,1,0.173566431134295,0.568371914355258,12,"NUP188",1,16364,1,1,-0.204950502582615,0.542179622076663,12,"NS","MHCregulators",-0.0156920357241601,0.05,"MHC-I regulation","MHC-I regulation"
"LINS1",0.481719351548761,4865,"LINS1",1,1,0.149850231635472,0.398156747711551,10,"LINS1",1,18568,NA,NA,-0.19965335682583,0.580352680748235,10,"NS","MHCregulators",-0.0249015625951788,0.05,"MHC-I regulation","MHC-I regulation"
"AMTN",0.481899286889481,4866,"AMTN",1,1,0.0687044857969887,0.557265300550005,12,"AMTN",1,9721,1,1,-0.213340970455127,0.432464735223515,12,"NS","MHCregulators",-0.072318242329069,0.05,"MHC-I regulation","MHC-I regulation"
"PCBP3",0.481913936581777,4867,"PCBP3",1,1,0.0955106830981794,0.484192607866349,12,"PCBP3",1,16612,1,1,-0.267445765575218,0.424406209734571,12,"NS","MHCregulators",-0.0859675412385192,0.05,"MHC-I regulation","MHC-I regulation"
"ADIRF",0.482014671872007,4868,"ADIRF",1,1,0.209206163795173,0.546234380164661,10,"ADIRF",1,18244,1,1,-0.184596339200593,0.575675454882566,10,"NS","MHCregulators",0.0123049122972904,0.05,"MHC-I regulation","MHC-I regulation"
"FGF4",0.48206679314381,4869,"FGF4",1,1,0.118310749012942,0.692953531938764,12,"FGF4",1,17681,1,1,-0.14983356103336,0.616461609784494,12,"NS","MHCregulators",-0.0157614060102092,0.05,"MHC-I regulation","MHC-I regulation"
"OLFML3",0.482122654438798,4870,"OLFML3",1,1,-0.0269873641169724,0.540865118396004,12,"OLFML3",1,11878,1,1,0.106149736761312,0.573664102654469,12,"NS","MHCregulators",0.03958118632217,0.05,"MHC-I regulation","MHC-I regulation"
"ZNF236",0.482154654295047,4871,"ZNF236",1,1,0.153711594161174,0.471645270434739,10,"ZNF236",1,18739,1,1,-0.253048754938681,0.487023669673367,10,"NS","MHCregulators",-0.0496685803887531,0.05,"MHC-I regulation","MHC-I regulation"
"SHISAL2B",0.482657123192251,4872,"SHISAL2B",1,1,0.108515495121992,0.455482377569934,10,"SHISAL2B",0.591403289624038,5674,NA,NA,-0.0448549316761769,0.452886958928157,10,"NS","MHCregulators",0.0318302817229075,0.05,"MHC-I regulation","MHC-I regulation"
